PresOrder,TrialNumber,Background,StairNum,CurrSize,Response,ReactionTIme,Stair_Update
55,77,2,2,0.9,2,1.43121379638615,1
56,104,2,5,0.5,1,1.0538283999922,0
57,29,2,2,0.875,2,1.39154055454128,1
58,47,2,2,0.875,1,1.48809143820836,0
59,19,2,1,0.875,2,1.70266498366254,1
60,23,2,2,0.875,1,1.17839629275841,0
61,73,2,1,0.85,1,1.30404709637514,0
62,31,2,1,0.9,2,1.33641586909653,1
63,85,2,1,0.85,2,1.19705539455754,1
64,100,2,4,1.5,2,0.988629480023519,1
65,17,2,2,0.875,1,1.20390295093239,0
66,41,2,2,0.875,2,1.43556986546901,1
67,102,2,5,0.5,1,1.23982062365394,0
68,90,2,3,0.95,2,2.42208858003141,1
69,110,2,5,0.5,1,1.14293729455676,0
70,25,2,1,0.8,1,1.11723981093382,0
71,30,2,3,0.925,1,1.78645036365197,0
